GEOID,Y_CntEst,Y_CntMOE,Y_UniEst,Y_UniMoe,Y_PctEst,Y_PctMOE,Y_Pctile,Y_Score,OA_UniEst,OA_UniMoe,OA_PctEst,OA_PctMOE,OA_CntEst,OA_CntMOE,OA_Pctile,OA_Score,F_CntEst,F_CntMOE,F_UniEst,F_UniMoe,F_PctEst,F_PctMOE,F_Pctile,F_Score,RM_CntEst,RM_CntMOE,RM_UniEst,RM_UniMoe,RM_PctEst,RM_PctMOE,RM_Pctile,RM_Score,EM_CntEst,EM_CntMOE,EM_UniEst,EM_UniMoe,EM_PctEst,EM_PctMOE,EM_Pctile,EM_Score,FB_CntEst,FB_CntMOE,FB_UniEst,FB_UniMoe,FB_PctEst,FB_PctMOE,FB_Pctile,FB_Score,LEP_CntEst,LEP_CntMOE,LEP_UniEst,LEP_UniMoe,LEP_PctEst,LEP_PctMOE,LEP_Pctile,LEP_Score,D_CntEst,D_CntMOE,D_UniEst,D_UniMoe,D_PctEst,D_PctMOE,D_Pctile,D_Score,LI_CntEst,LI_CntMOE,LI_UniEst,LI_UniMoe,LI_PctEst,LI_PctMOE,LI_Pctile,LI_Score,IPD_Score
42091202000,578,81,2542,26,0.227,0.032,0.55,2,2542,26,0.119,0.025,302,63,0.35,2,1333,89,2542,26,0.524,0.035,0.58,2,150,85,2542,26,0.059,0.033,0.13,1,113,86,2542,26,0.044,0.034,0.49,2,145,71,2542,26,0.057,0.028,0.33,1,43,22,2431,58,0.018,0.009,0.28,1,241,77,2542,26,0.095,0.03,0.32,1,608,153,2537,27,0.24,0.06,0.54,2,14
42091202100,1041,184,4444,16,0.234,0.041,0.6,2,4444,16,0.225,0.052,1000,231,0.9,3,2583,211,4444,16,0.581,0.048,0.94,3,404,221,4444,16,0.091,0.05,0.23,1,157,124,4444,16,0.035,0.028,0.4,2,226,106,4444,16,0.051,0.024,0.28,1,79,65,4213,98,0.019,0.016,0.29,1,420,170,4444,16,0.095,0.038,0.32,1,1023,321,4444,16,0.23,0.072,0.51,2,16
42091202201,1162,207,4934,282,0.236,0.042,0.62,2,4934,282,0.146,0.036,720,174,0.57,2,2473,225,4934,282,0.501,0.033,0.32,2,1569,224,4934,282,0.318,0.045,0.63,2,286,185,4934,282,0.058,0.037,0.6,2,603,192,4934,282,0.122,0.039,0.7,2,261,98,4708,258,0.055,0.021,0.66,2,594,170,4934,282,0.12,0.035,0.53,2,692,244,4934,282,0.14,0.049,0.3,1,17
42091202202,706,83,3207,181,0.22,0.026,0.49,2,3207,181,0.151,0.014,483,43,0.6,2,1625,118,3207,181,0.507,0.03,0.39,2,2025,251,3207,181,0.631,0.078,0.79,3,416,165,3207,181,0.13,0.051,0.83,2,641,150,3207,181,0.2,0.047,0.88,3,369,116,3058,172,0.121,0.039,0.85,3,300,75,3207,181,0.094,0.023,0.31,1,518,166,3207,181,0.162,0.052,0.36,1,19
42091202301,888,135,4709,279,0.189,0.029,0.27,2,4709,279,0.26,0.026,1222,133,0.94,4,2419,191,4709,279,0.514,0.029,0.46,2,1046,209,4709,279,0.222,0.044,0.52,2,37,39,4709,279,0.008,0.008,0.08,1,356,130,4709,279,0.076,0.028,0.48,2,89,57,4457,266,0.02,0.013,0.31,1,460,120,4709,279,0.098,0.026,0.35,2,637,214,4698,280,0.136,0.046,0.28,1,17
42091202302,358,68,1964,170,0.182,0.035,0.22,1,1964,170,0.274,0.033,538,62,0.95,4,1074,110,1964,170,0.547,0.031,0.79,3,634,114,1964,170,0.323,0.058,0.63,2,185,101,1964,170,0.094,0.051,0.77,2,179,72,1964,170,0.091,0.037,0.57,2,51,55,1843,158,0.028,0.029,0.42,2,309,87,1964,170,0.157,0.041,0.76,3,348,145,1964,170,0.177,0.074,0.39,1,20
42091202401,822,169,3660,272,0.225,0.046,0.53,2,3660,272,0.069,0.015,254,50,0.08,1,2072,234,3660,272,0.566,0.043,0.89,3,3269,273,3660,272,0.893,0.075,0.91,4,128,87,3660,272,0.035,0.024,0.4,2,330,116,3660,272,0.09,0.032,0.57,2,51,45,3350,271,0.015,0.013,0.22,1,491,149,3660,272,0.134,0.041,0.61,2,1488,331,3660,272,0.407,0.09,0.75,3,20
42091202402,1171,176,4748,335,0.247,0.037,0.71,2,4748,335,0.142,0.023,673,106,0.54,2,2541,213,4748,335,0.535,0.032,0.71,2,2568,304,4748,335,0.541,0.064,0.77,3,372,194,4748,335,0.078,0.041,0.72,2,691,193,4748,335,0.146,0.041,0.77,2,218,122,4527,307,0.048,0.027,0.62,2,396,117,4748,335,0.083,0.025,0.23,1,846,233,4725,338,0.179,0.049,0.4,1,17
42091202500,801,271,5482,610,0.146,0.049,0.09,1,5482,610,0.159,0.033,870,160,0.66,2,3096,354,5482,610,0.565,0.044,0.89,3,3902,670,5482,610,0.712,0.122,0.82,3,167,113,5482,610,0.03,0.021,0.34,2,854,378,5482,610,0.156,0.069,0.8,3,196,132,5326,573,0.037,0.023,0.53,2,801,245,5465,610,0.147,0.046,0.69,2,961,310,4852,619,0.198,0.064,0.44,2,20
42091202602,507,83,2762,215,0.184,0.03,0.23,1,2762,215,0.315,0.057,870,169,0.97,4,1474,156,2762,215,0.534,0.035,0.7,2,329,140,2762,215,0.119,0.051,0.31,1,78,74,2762,215,0.028,0.027,0.32,2,184,86,2762,215,0.067,0.031,0.42,2,15,19,2661,216,0.006,0.007,0.07,1,196,74,2388,174,0.082,0.03,0.22,1,562,208,2388,174,0.235,0.087,0.53,2,16
42091202603,585,66,3069,356,0.191,0.022,0.28,2,3069,356,0.133,0.021,409,81,0.47,2,1737,289,3069,356,0.566,0.046,0.89,3,455,209,3069,356,0.148,0.068,0.37,1,46,48,3069,356,0.015,0.016,0.16,1,180,110,3069,356,0.059,0.036,0.35,1,1,2,2898,365,0,0.001,0.01,0,275,171,3069,356,0.09,0.052,0.28,1,398,211,2714,229,0.147,0.078,0.32,1,12
42091202604,482,50,2389,137,0.202,0.021,0.35,2,2389,137,0.185,0.026,441,65,0.81,3,1362,119,2389,137,0.57,0.03,0.91,3,695,150,2389,137,0.291,0.063,0.6,2,108,75,2389,137,0.045,0.031,0.5,2,266,100,2389,137,0.111,0.042,0.67,2,62,40,2264,138,0.027,0.017,0.4,2,308,90,2389,137,0.129,0.036,0.58,2,320,107,2378,137,0.135,0.045,0.28,1,19
42091203000,834,117,3237,234,0.258,0.036,0.77,3,3237,234,0.157,0.019,509,61,0.65,2,1655,136,3237,234,0.511,0.031,0.43,2,334,157,3237,234,0.103,0.049,0.27,1,42,47,3237,234,0.013,0.015,0.14,1,192,82,3237,234,0.059,0.025,0.35,1,56,47,3113,233,0.018,0.015,0.28,1,297,109,3072,222,0.097,0.034,0.34,2,262,135,3072,222,0.085,0.044,0.1,1,14
42091203103,684,82,2990,157,0.229,0.027,0.57,2,2990,157,0.135,0.017,404,46,0.48,2,1484,151,2990,157,0.496,0.037,0.27,2,224,128,2990,157,0.075,0.043,0.18,1,29,32,2990,157,0.01,0.011,0.1,1,117,77,2990,157,0.039,0.026,0.18,1,103,56,2858,162,0.036,0.02,0.52,2,181,57,2990,157,0.061,0.019,0.1,1,221,130,2983,155,0.074,0.044,0.08,1,13
42091203104,709,126,3950,230,0.179,0.032,0.21,1,3950,230,0.3,0.03,1185,120,0.96,4,2169,154,3950,230,0.549,0.031,0.81,3,228,113,3950,230,0.058,0.029,0.12,1,83,54,3950,230,0.021,0.014,0.24,1,154,68,3950,230,0.039,0.017,0.18,1,35,43,3807,225,0.009,0.011,0.12,1,380,102,3831,216,0.099,0.027,0.36,2,371,108,3830,215,0.097,0.028,0.14,1,15
42091203105,1325,171,5435,278,0.244,0.031,0.68,2,5435,278,0.14,0.014,760,63,0.52,2,2831,226,5435,278,0.521,0.036,0.55,2,764,314,5435,278,0.141,0.058,0.36,1,153,139,5435,278,0.028,0.026,0.32,2,346,175,5435,278,0.064,0.032,0.39,2,73,76,5010,291,0.015,0.015,0.22,1,389,129,5435,278,0.072,0.023,0.16,1,463,230,5435,278,0.085,0.042,0.1,1,14
42091203106,332,48,1950,111,0.17,0.025,0.16,1,1950,111,0.118,0.015,230,29,0.34,2,958,93,1950,111,0.491,0.044,0.22,1,303,125,1950,111,0.155,0.064,0.38,1,30,29,1950,111,0.015,0.015,0.16,1,229,111,1950,111,0.117,0.057,0.69,2,67,37,1811,111,0.037,0.02,0.53,2,176,54,1950,111,0.09,0.029,0.28,1,364,120,1950,111,0.187,0.062,0.42,2,13
42091203203,1091,226,4155,298,0.263,0.054,0.79,3,4155,298,0.114,0.016,475,58,0.31,2,2039,173,4155,298,0.491,0.03,0.22,1,1021,341,4155,298,0.246,0.082,0.54,2,215,141,4155,298,0.052,0.034,0.55,2,838,213,4155,298,0.202,0.051,0.88,3,460,170,4004,300,0.115,0.042,0.85,3,325,81,4149,296,0.078,0.02,0.2,1,826,316,4155,298,0.199,0.076,0.45,2,19
42091203204,1462,231,6753,359,0.216,0.034,0.46,2,6753,359,0.222,0.025,1500,156,0.9,3,3421,239,6753,359,0.507,0.032,0.39,2,2089,496,6753,359,0.309,0.073,0.62,2,274,192,6753,359,0.041,0.028,0.46,2,1159,324,6753,359,0.172,0.048,0.84,3,455,264,6417,329,0.071,0.04,0.74,2,666,214,6615,364,0.101,0.033,0.38,2,515,263,6615,364,0.078,0.04,0.09,1,19
42091203205,519,81,2123,175,0.244,0.038,0.68,2,2123,175,0.174,0.027,370,62,0.75,2,1056,100,2123,175,0.497,0.031,0.28,2,369,113,2123,175,0.174,0.053,0.42,1,117,78,2123,175,0.055,0.037,0.58,2,131,58,2123,175,0.062,0.027,0.38,2,73,49,1998,168,0.037,0.024,0.53,2,184,51,2123,175,0.087,0.025,0.26,1,272,125,2114,172,0.129,0.059,0.26,1,15
42091203207,800,113,3291,212,0.243,0.034,0.68,2,3291,212,0.174,0.028,571,84,0.75,2,1660,143,3291,212,0.504,0.035,0.36,2,407,202,3291,212,0.124,0.061,0.32,1,1,3,3291,212,0,0.001,0.01,0,331,140,3291,212,0.101,0.043,0.63,2,169,102,3096,212,0.055,0.033,0.66,2,294,85,3272,209,0.09,0.025,0.28,1,337,172,3280,210,0.103,0.052,0.16,1,13
42091203208,417,69,2789,153,0.15,0.025,0.1,1,2789,153,0.28,0.021,782,67,0.95,4,1484,104,2789,153,0.532,0.027,0.68,2,389,141,2789,153,0.139,0.051,0.35,1,47,44,2789,153,0.017,0.016,0.18,1,387,133,2789,153,0.139,0.048,0.75,2,103,59,2659,149,0.039,0.022,0.55,2,191,75,2789,153,0.068,0.027,0.13,1,170,77,2789,153,0.061,0.028,0.05,1,15
42091203302,1171,162,6184,323,0.189,0.026,0.27,2,6184,323,0.169,0.019,1048,121,0.72,2,3295,208,6184,323,0.533,0.03,0.69,2,952,339,6184,323,0.154,0.055,0.38,1,162,89,6184,323,0.026,0.014,0.3,2,460,202,6184,323,0.074,0.033,0.46,2,221,140,5909,307,0.037,0.023,0.53,2,543,165,6184,323,0.088,0.026,0.26,1,671,336,6184,323,0.109,0.054,0.18,1,15
42091203303,456,120,4054,304,0.112,0.03,0.05,0,4054,304,0.338,0.032,1371,139,0.98,4,2233,190,4054,304,0.551,0.028,0.82,3,1019,322,4054,304,0.251,0.079,0.55,2,239,173,4054,304,0.059,0.043,0.61,2,641,244,4054,304,0.158,0.06,0.8,3,432,251,3964,284,0.109,0.06,0.84,3,756,153,3829,272,0.197,0.039,0.9,3,926,238,3839,272,0.241,0.062,0.55,2,22
42091203304,544,75,3799,242,0.143,0.02,0.09,1,3799,242,0.241,0.044,917,179,0.92,3,1956,171,3799,242,0.515,0.034,0.47,2,731,202,3799,242,0.192,0.053,0.47,2,9,15,3799,242,0.002,0.004,0.03,1,278,129,3799,242,0.073,0.034,0.46,2,103,64,3601,221,0.029,0.018,0.43,2,554,183,3677,234,0.151,0.048,0.72,2,533,157,3664,234,0.145,0.043,0.31,1,16
42091203401,874,134,5991,274,0.146,0.022,0.09,1,5991,274,0.219,0.037,1314,219,0.89,3,3200,247,5991,274,0.534,0.037,0.7,2,1118,234,5991,274,0.187,0.039,0.46,2,212,176,5991,274,0.035,0.029,0.4,2,331,152,5991,274,0.055,0.025,0.31,1,190,113,5753,263,0.033,0.019,0.48,2,825,200,5969,269,0.138,0.032,0.64,2,1114,324,5985,274,0.186,0.054,0.41,2,17
42091203402,965,135,6552,272,0.147,0.021,0.1,1,6552,272,0.115,0.018,755,110,0.32,2,3371,212,6552,272,0.514,0.026,0.46,2,1258,360,6552,272,0.192,0.055,0.47,2,181,156,6552,272,0.028,0.024,0.32,2,997,321,6552,272,0.152,0.049,0.79,3,269,215,6249,265,0.043,0.034,0.59,2,266,108,6552,272,0.041,0.017,0.02,1,925,320,6552,272,0.141,0.049,0.3,1,16
42091203403,400,57,3084,208,0.13,0.018,0.07,1,3084,208,0.281,0.03,867,86,0.95,4,1691,119,3084,208,0.548,0.028,0.8,3,635,237,3084,208,0.206,0.077,0.49,2,43,43,3084,208,0.014,0.014,0.15,1,299,117,3084,208,0.097,0.038,0.61,2,103,52,2970,194,0.035,0.017,0.51,2,377,103,3042,202,0.124,0.033,0.55,2,592,152,3042,202,0.195,0.05,0.43,2,19
42091203500,1436,379,6266,619,0.229,0.06,0.57,2,6266,619,0.15,0.024,938,135,0.6,2,3361,459,6266,619,0.536,0.043,0.71,2,3052,610,6266,619,0.487,0.097,0.74,3,744,276,6266,619,0.119,0.044,0.82,2,842,333,6266,619,0.134,0.053,0.74,2,398,219,5695,582,0.07,0.037,0.74,2,602,182,6152,615,0.098,0.032,0.35,2,1330,366,6104,591,0.218,0.06,0.49,2,19
42091203601,818,167,2938,378,0.278,0.057,0.85,3,2938,378,0.09,0.021,264,56,0.16,1,1758,266,2938,378,0.598,0.062,0.97,4,1779,344,2938,378,0.606,0.117,0.79,3,621,304,2938,378,0.211,0.103,0.9,3,548,210,2938,378,0.187,0.071,0.86,3,258,133,2710,341,0.095,0.043,0.81,2,429,137,2920,376,0.147,0.046,0.69,2,1809,266,2920,376,0.62,0.091,0.89,4,25
42091203602,906,214,4078,341,0.222,0.052,0.51,2,4078,341,0.137,0.018,557,81,0.5,2,2072,230,4078,341,0.508,0.037,0.4,2,1966,308,4078,341,0.482,0.076,0.74,3,618,207,4078,341,0.152,0.051,0.86,3,355,171,4078,341,0.087,0.042,0.54,2,294,160,3872,313,0.076,0.04,0.76,2,508,130,3954,326,0.128,0.033,0.58,2,1153,415,3954,326,0.292,0.105,0.63,2,20
42091203700,310,104,1900,259,0.163,0.055,0.14,1,1900,259,0.088,0.036,168,65,0.15,1,766,153,1900,259,0.403,0.055,0.01,0,962,252,1900,259,0.506,0.133,0.75,3,420,213,1900,259,0.221,0.112,0.91,3,304,140,1900,259,0.16,0.074,0.81,3,159,87,1755,230,0.091,0.047,0.8,2,358,167,1763,258,0.203,0.084,0.92,3,921,241,1742,258,0.529,0.138,0.82,3,19
42091203801,1013,188,3854,346,0.263,0.049,0.79,3,3854,346,0.1,0.021,384,73,0.22,1,1922,234,3854,346,0.499,0.043,0.3,2,1962,353,3854,346,0.509,0.092,0.75,3,925,279,3854,346,0.24,0.072,0.91,3,557,220,3854,346,0.145,0.057,0.77,2,498,206,3454,349,0.144,0.053,0.88,3,570,201,3844,347,0.148,0.05,0.7,2,1872,402,3854,346,0.486,0.104,0.79,3,22
42091203803,1511,309,5422,558,0.279,0.057,0.86,3,5422,558,0.084,0.021,455,116,0.13,1,2424,302,5422,558,0.447,0.034,0.02,1,2301,405,5422,558,0.424,0.075,0.71,2,1502,381,5422,558,0.277,0.07,0.93,3,914,322,5422,558,0.169,0.059,0.83,3,722,242,5023,490,0.144,0.046,0.88,3,847,219,5422,558,0.156,0.036,0.75,3,2991,590,5391,552,0.555,0.109,0.84,3,22
42091203804,1103,273,3345,449,0.33,0.082,0.96,4,3345,449,0.05,0.01,168,28,0.03,1,1637,274,3345,449,0.489,0.058,0.2,1,1897,350,3345,449,0.567,0.105,0.77,3,1023,484,3345,449,0.306,0.145,0.93,4,879,398,3345,449,0.263,0.119,0.93,4,640,322,3172,433,0.202,0.086,0.92,4,398,117,3345,449,0.119,0.038,0.53,2,2012,456,3334,443,0.603,0.137,0.88,4,27
42091203901,902,297,3521,566,0.256,0.084,0.76,3,3521,566,0.065,0.025,230,72,0.06,1,1680,309,3521,566,0.477,0.059,0.11,1,1855,424,3521,566,0.527,0.12,0.76,3,1677,570,3521,566,0.476,0.162,0.96,4,1171,438,3521,566,0.333,0.124,0.96,4,961,400,3178,519,0.302,0.098,0.97,4,424,138,3521,566,0.12,0.039,0.53,2,2339,568,3521,566,0.664,0.161,0.92,4,26
42091203902,821,316,3320,509,0.247,0.095,0.71,2,3320,509,0.119,0.041,394,120,0.35,2,1731,423,3320,509,0.521,0.076,0.55,2,1722,535,3320,509,0.519,0.161,0.76,3,828,499,3320,509,0.249,0.15,0.92,3,445,227,3320,509,0.134,0.068,0.74,2,545,317,2942,416,0.185,0.097,0.91,4,456,159,3320,509,0.137,0.055,0.63,2,1909,509,3320,509,0.575,0.153,0.86,3,23
42091204002,810,118,3538,162,0.229,0.033,0.57,2,3538,162,0.138,0.018,488,61,0.51,2,1797,131,3538,162,0.508,0.034,0.4,2,797,255,3538,162,0.225,0.072,0.52,2,374,225,3538,162,0.106,0.064,0.79,2,458,157,3538,162,0.129,0.044,0.72,2,132,88,3212,157,0.041,0.027,0.57,2,422,121,3538,162,0.119,0.035,0.53,2,777,196,3538,162,0.22,0.055,0.49,2,18
42091204007,446,89,2266,139,0.197,0.039,0.32,2,2266,139,0.113,0.021,256,44,0.31,2,1224,96,2266,139,0.54,0.035,0.75,2,428,116,2266,139,0.189,0.051,0.46,2,39,33,2266,139,0.017,0.015,0.18,1,250,80,2266,139,0.11,0.035,0.66,2,88,41,2089,137,0.042,0.019,0.58,2,190,69,2266,139,0.084,0.03,0.23,1,538,189,2262,139,0.238,0.084,0.54,2,16
42091204008,493,100,2568,190,0.192,0.039,0.29,2,2568,190,0.177,0.046,455,119,0.77,2,1214,119,2568,190,0.473,0.036,0.09,1,454,182,2568,190,0.177,0.071,0.43,1,8,13,2568,190,0.003,0.005,0.03,1,171,99,2568,190,0.067,0.039,0.42,2,52,44,2414,189,0.022,0.018,0.33,1,386,113,2568,190,0.15,0.044,0.71,2,311,174,2568,190,0.121,0.068,0.23,1,13
42091204009,263,59,1498,128,0.176,0.039,0.19,1,1498,128,0.284,0.047,425,67,0.96,4,826,94,1498,128,0.551,0.049,0.82,3,264,103,1498,128,0.176,0.069,0.43,1,105,66,1498,128,0.07,0.044,0.67,2,163,78,1498,128,0.109,0.052,0.66,2,21,20,1455,129,0.014,0.014,0.21,1,286,65,1446,129,0.198,0.043,0.9,3,227,79,1446,129,0.157,0.055,0.34,1,18
42091204010,661,57,2677,109,0.247,0.021,0.71,2,2677,109,0.183,0.014,490,36,0.8,3,1306,67,2677,109,0.488,0.019,0.19,1,412,129,2677,109,0.154,0.048,0.38,1,93,74,2677,109,0.035,0.028,0.4,2,235,79,2677,109,0.088,0.03,0.55,2,88,48,2452,115,0.036,0.019,0.52,2,292,80,2677,109,0.109,0.031,0.45,2,190,93,2677,109,0.071,0.035,0.07,1,16
42091204101,784,262,3971,274,0.197,0.066,0.32,2,3971,274,0.127,0.022,503,79,0.42,2,2047,262,3971,274,0.515,0.041,0.47,2,161,112,3971,274,0.041,0.028,0.07,1,96,65,3971,274,0.024,0.016,0.27,2,61,38,3971,274,0.015,0.01,0.03,1,26,23,3685,251,0.007,0.007,0.09,1,350,96,3971,274,0.088,0.025,0.26,1,1046,373,3958,275,0.264,0.094,0.59,2,14
42091204102,328,83,3919,274,0.084,0.021,0.04,0,3919,274,0.08,0.019,313,82,0.11,1,1831,187,3919,274,0.467,0.045,0.06,1,518,139,3919,274,0.132,0.035,0.34,1,259,144,3919,274,0.066,0.037,0.65,2,208,74,3919,274,0.053,0.019,0.29,1,102,82,3782,276,0.027,0.022,0.4,2,400,115,3919,274,0.102,0.029,0.39,2,916,304,3919,274,0.234,0.078,0.52,2,12
42091204200,120,36,1306,81,0.092,0.028,0.04,0,1306,81,0.131,0.017,171,24,0.45,2,606,72,1306,81,0.464,0.041,0.05,1,88,37,1306,81,0.067,0.028,0.16,1,67,58,1306,81,0.051,0.044,0.54,2,79,45,1306,81,0.06,0.034,0.36,1,29,37,1228,72,0.024,0.03,0.36,1,123,33,1306,81,0.094,0.025,0.31,1,167,74,1306,81,0.128,0.057,0.25,1,10
42091204300,567,104,2788,192,0.203,0.037,0.36,2,2788,192,0.325,0.044,905,127,0.97,4,1464,148,2788,192,0.525,0.042,0.59,2,413,142,2788,192,0.148,0.051,0.37,1,85,67,2788,192,0.03,0.024,0.34,2,515,160,2788,192,0.185,0.057,0.86,3,113,61,2640,171,0.043,0.023,0.59,2,370,94,2777,189,0.133,0.034,0.61,2,456,181,2788,192,0.164,0.065,0.36,1,19
42091204400,900,122,3288,195,0.274,0.037,0.84,3,3288,195,0.147,0.029,482,98,0.58,2,1732,162,3288,195,0.527,0.037,0.62,2,366,166,3288,195,0.111,0.05,0.29,1,147,104,3288,195,0.045,0.032,0.5,2,565,208,3288,195,0.172,0.063,0.84,3,140,128,3089,191,0.045,0.04,0.61,2,149,54,3288,195,0.045,0.016,0.03,1,273,180,3288,195,0.083,0.055,0.1,1,17
42091204500,1102,199,4857,304,0.227,0.041,0.55,2,4857,304,0.161,0.02,780,94,0.67,2,2493,227,4857,304,0.513,0.032,0.45,2,383,112,4857,304,0.079,0.023,0.19,1,54,47,4857,304,0.011,0.01,0.11,1,343,104,4857,304,0.071,0.021,0.44,2,35,26,4674,291,0.007,0.006,0.09,1,221,68,4846,298,0.046,0.014,0.03,1,323,176,4204,282,0.077,0.042,0.09,1,13
42091204600,1241,160,4352,271,0.285,0.037,0.87,3,4352,271,0.16,0.027,697,107,0.67,2,2330,198,4352,271,0.535,0.028,0.71,2,420,145,4352,271,0.097,0.033,0.25,1,8,14,4352,271,0.002,0.003,0.03,1,451,226,4352,271,0.104,0.052,0.64,2,172,188,4143,243,0.042,0.044,0.58,2,281,92,4352,271,0.065,0.021,0.11,1,177,69,4352,271,0.041,0.016,0.01,1,15
42091204701,334,105,2124,199,0.157,0.049,0.12,1,2124,199,0.306,0.037,651,77,0.97,4,1093,134,2124,199,0.515,0.038,0.47,2,294,148,2124,199,0.138,0.07,0.35,1,1,2,2124,199,0,0.001,0.01,0,403,156,2124,199,0.19,0.073,0.86,3,58,49,2058,185,0.028,0.024,0.42,2,171,72,2124,199,0.081,0.032,0.22,1,184,122,2124,199,0.087,0.057,0.11,1,15
42091204702,829,91,3346,219,0.248,0.027,0.71,2,3346,219,0.142,0.02,474,67,0.54,2,1840,142,3346,219,0.55,0.026,0.81,3,591,177,3346,219,0.177,0.053,0.43,1,69,56,3346,219,0.021,0.017,0.24,1,442,158,3346,219,0.132,0.047,0.73,2,137,71,3136,210,0.044,0.022,0.6,2,176,56,3346,219,0.053,0.017,0.06,1,311,145,3346,219,0.093,0.043,0.13,1,15
42091204800,1127,125,4984,249,0.226,0.025,0.54,2,4984,249,0.258,0.034,1288,190,0.94,4,2606,199,4984,249,0.523,0.028,0.57,2,704,264,4984,249,0.141,0.053,0.36,1,125,101,4984,249,0.025,0.02,0.28,2,597,170,4984,249,0.12,0.034,0.7,2,160,129,4727,252,0.034,0.027,0.49,2,338,84,4931,238,0.069,0.016,0.14,1,267,128,4931,238,0.054,0.026,0.03,1,17
42091204900,1285,136,5171,322,0.249,0.026,0.72,2,5171,322,0.208,0.019,1076,114,0.87,3,2915,222,5171,322,0.564,0.03,0.88,3,438,204,5171,322,0.085,0.039,0.21,1,191,116,5171,322,0.037,0.022,0.42,2,419,120,5171,322,0.081,0.023,0.5,2,36,32,4941,320,0.007,0.006,0.09,1,199,61,5032,315,0.04,0.012,0.02,1,188,92,4628,275,0.041,0.02,0.01,1,16
42091205000,257,79,2467,227,0.104,0.032,0.05,0,2467,227,0.113,0.017,279,44,0.31,2,1716,204,2467,227,0.696,0.041,0.99,4,728,171,2467,227,0.295,0.069,0.6,2,90,50,2467,227,0.036,0.02,0.41,2,303,104,2467,227,0.123,0.042,0.7,2,63,41,2405,225,0.026,0.016,0.39,2,206,68,2467,227,0.084,0.026,0.23,1,348,134,1580,167,0.22,0.085,0.49,2,17
42091205100,231,47,1630,178,0.142,0.029,0.09,1,1630,178,0.134,0.026,219,44,0.48,2,1052,129,1630,178,0.645,0.044,0.99,4,334,130,1630,178,0.205,0.08,0.49,2,38,27,1630,178,0.023,0.017,0.26,2,183,60,1630,178,0.112,0.037,0.67,2,11,9,1542,175,0.007,0.006,0.09,1,121,52,1630,178,0.074,0.032,0.17,1,255,77,1251,150,0.204,0.062,0.45,2,17
42091205200,527,57,2969,172,0.178,0.019,0.2,1,2969,172,0.24,0.035,712,100,0.92,3,1675,171,2969,172,0.564,0.042,0.88,3,230,117,2969,172,0.077,0.039,0.19,1,105,68,2969,172,0.035,0.023,0.4,2,218,82,2969,172,0.073,0.028,0.46,2,66,50,2891,166,0.023,0.017,0.35,1,130,60,2897,165,0.045,0.02,0.03,1,295,138,2897,165,0.102,0.048,0.16,1,15
42091205300,321,64,2132,247,0.151,0.03,0.11,1,2132,247,0.181,0.046,386,86,0.79,3,1179,126,2132,247,0.553,0.045,0.83,3,903,131,2132,247,0.424,0.061,0.71,2,231,247,2132,247,0.108,0.116,0.79,2,497,244,2132,247,0.233,0.114,0.91,4,185,170,2012,220,0.092,0.078,0.81,2,227,61,2132,247,0.106,0.031,0.42,2,795,236,2109,244,0.377,0.112,0.72,2,21
42091205400,1352,163,6318,353,0.214,0.026,0.44,2,6318,353,0.176,0.018,1109,91,0.76,2,3352,237,6318,353,0.531,0.031,0.67,2,1142,269,6318,353,0.181,0.043,0.44,1,669,447,6318,353,0.106,0.071,0.79,2,1455,421,6318,353,0.23,0.067,0.9,3,505,336,5939,350,0.085,0.054,0.78,2,354,124,6318,353,0.056,0.02,0.07,1,700,362,6280,355,0.111,0.058,0.19,1,16
42091205501,671,135,3555,338,0.189,0.038,0.27,2,3555,338,0.167,0.026,594,69,0.71,2,1691,181,3555,338,0.476,0.041,0.1,1,747,221,3555,338,0.21,0.062,0.5,2,124,127,3555,338,0.035,0.036,0.4,2,395,183,3555,338,0.111,0.051,0.67,2,249,177,3426,336,0.073,0.048,0.75,2,266,88,3555,338,0.075,0.027,0.18,1,980,291,3542,329,0.277,0.082,0.61,2,16
42091205502,962,100,3578,173,0.269,0.028,0.82,3,3578,173,0.164,0.018,588,62,0.69,2,1888,153,3578,173,0.528,0.036,0.63,2,694,245,3578,173,0.194,0.068,0.48,2,76,85,3578,173,0.021,0.024,0.24,1,490,139,3578,173,0.137,0.039,0.75,2,130,65,3398,169,0.038,0.019,0.54,2,196,61,3578,173,0.055,0.017,0.07,1,176,93,3578,173,0.049,0.026,0.03,1,16
42091205503,1043,97,4629,234,0.225,0.021,0.53,2,4629,234,0.234,0.024,1084,126,0.91,3,2684,161,4629,234,0.58,0.027,0.94,3,1143,218,4629,234,0.247,0.047,0.55,2,72,52,4629,234,0.016,0.011,0.17,1,645,165,4629,234,0.139,0.036,0.75,2,168,69,4366,242,0.038,0.016,0.54,2,575,147,4461,233,0.129,0.031,0.58,2,328,101,4438,225,0.074,0.023,0.08,1,18
42091205600,969,94,4292,29,0.226,0.022,0.54,2,4292,29,0.124,0.016,532,68,0.4,2,2416,126,4292,29,0.563,0.029,0.87,3,476,220,4292,29,0.111,0.051,0.29,1,130,85,4292,29,0.03,0.02,0.34,2,316,106,4292,29,0.074,0.025,0.46,2,144,72,4018,92,0.036,0.018,0.52,2,185,66,4292,29,0.043,0.015,0.03,1,455,157,4279,37,0.106,0.037,0.17,1,16
